user_id,session_count,avg_session_duration,feature_1_usage,feature_2_usage,total_actions,last_active_days_ago,crash_count,feedback_submitted,device_type,gender,education,age,mode,churned
U1347,8,5.36,6,5,404,26,0,0,Android,female,JEE,26,0,1
U1348,7,7.62,7,4,183,18,0,1,iOS,male,school,26,0,1
U1349,6,3.78,6,4,417,24,1,0,Android,male,school,23,1,1
U1350,9,7.9,0,11,432,0,0,0,Android,male,school,6,0,1
U1351,9,7.16,5,8,481,21,0,0,iOS,male,college,6,1,1
U1352,7,5.4,2,6,148,21,0,1,iOS,female,JEE,7,1,1
U1353,10,8.91,4,3,93,29,0,1,Android,female,NEET,10,1,1
U1354,8,8.56,4,4,337,26,0,0,Android,female,school,23,0,1
U1355,7,9.35,4,5,279,19,0,0,Android,male,NEET,24,0,1
U1356,5,8.15,3,9,199,6,0,0,iOS,female,JEE,18,0,1
U1357,7,5,5,5,454,19,1,0,Android,female,NEET,27,0,1
U1358,8,3.32,2,10,181,12,0,0,iOS,female,JEE,9,1,1
U1359,10,6.01,4,8,263,28,0,0,Android,male,school,27,0,1
U1360,12,7.51,5,5,385,19,1,1,Android,male,NEET,21,1,1
U1361,15,7.86,4,7,433,8,0,0,iOS,female,NEET,26,0,1
U1362,9,5.61,3,7,98,3,0,0,iOS,male,college,30,1,1
U1363,13,7.83,7,1,463,17,1,0,iOS,female,college,12,1,1
U1364,5,6.82,8,3,420,16,0,0,iOS,female,NEET,23,1,1
U1365,7,9.07,6,7,170,5,1,0,iOS,male,JEE,15,1,1
U1366,5,6.51,6,9,248,29,0,0,iOS,female,school,10,1,1
U1367,10,2.8,10,4,335,19,0,0,iOS,female,JEE,21,1,1
U1368,6,7.78,6,6,112,27,0,1,Android,female,school,19,1,1
U1369,15,3.1,5,9,416,13,1,1,Android,male,NEET,20,1,1
U1370,10,4.77,4,9,173,23,0,0,iOS,female,NEET,30,0,1
U1371,7,6.25,5,7,386,25,0,0,Android,male,college,10,1,1
U1372,3,5.64,7,10,344,21,0,1,Android,male,JEE,27,1,1
U1373,10,5.59,6,6,118,26,1,0,iOS,male,NEET,28,0,1
U1374,13,4.51,5,11,406,17,0,0,iOS,male,NEET,20,0,1
U1375,10,9.23,7,6,96,11,0,1,Android,female,JEE,23,1,1
U1376,9,9.26,2,4,22,5,0,1,Android,male,NEET,15,1,1
U1377,8,6.93,1,5,207,19,1,1,iOS,male,college,10,0,1
U1378,11,6.61,8,3,383,28,0,0,iOS,male,college,22,0,1
U1379,8,7.07,3,5,452,17,1,1,iOS,male,NEET,16,0,1
U1380,11,3.7,3,9,473,28,0,1,Android,male,school,30,1,1
U1381,4,6.68,4,5,403,21,0,0,Android,female,JEE,16,1,1
U1382,7,4.27,3,10,289,22,0,1,Android,female,NEET,23,1,1
U1383,4,6.92,3,4,251,23,0,1,Android,female,college,9,1,1
U1384,10,9.23,7,6,96,11,0,1,Android,male,college,28,0,1
U1385,6,8.08,4,6,361,11,1,0,Android,male,JEE,24,0,1
U1386,4,2.44,3,10,385,27,0,0,iOS,female,NEET,13,1,1
U1387,13,2.45,1,3,162,20,1,0,Android,male,NEET,27,1,1
U1388,11,2.79,2,6,463,29,0,0,iOS,male,JEE,24,0,1
U1389,14,6.88,7,6,32,20,1,0,Android,male,JEE,15,1,1
U1390,13,3.42,2,11,325,2,1,1,iOS,female,college,28,0,1
U1391,13,7.84,5,3,221,11,0,1,Android,female,NEET,24,1,1
U1392,5,2.55,6,11,368,8,1,0,Android,female,JEE,8,0,1
U1393,5,4.34,6,6,100,19,1,0,Android,male,JEE,23,0,1
U1394,13,5.33,5,2,92,13,0,1,Android,female,JEE,6,1,1
U1395,11,9.13,6,12,174,16,1,1,iOS,male,NEET,27,1,1
U1396,4,10.44,3,3,167,20,1,1,Android,female,school,15,1,1
U1397,13,7.84,5,3,221,11,0,1,Android,female,college,21,1,1
U1398,6,9.03,6,6,315,28,0,0,iOS,female,NEET,28,0,1
U1399,14,5.1,7,13,299,22,0,0,iOS,female,NEET,17,1,1
U1400,13,9.99,7,8,158,20,0,1,Android,male,school,30,1,1
U1401,17,4.94,6,4,100,28,1,0,Android,male,school,7,1,1
U1402,10,4.22,3,5,413,21,1,0,Android,male,school,13,0,1
U1403,17,7.33,4,9,426,12,2,1,Android,male,NEET,26,0,1
U1404,11,7.71,6,11,21,27,1,0,Android,female,school,30,0,1
U1405,7,3.62,3,11,220,25,0,0,Android,male,JEE,21,1,1
U1406,6,5.28,4,3,483,6,3,0,iOS,female,JEE,23,1,1
U1407,10,3.1,5,6,371,27,0,0,Android,male,school,19,1,1
U1408,14,5.99,5,6,463,3,0,1,iOS,female,college,15,1,1
U1409,10,5.88,3,7,92,5,0,1,Android,female,college,28,0,1
U1410,6,6.84,5,5,274,28,0,0,Android,female,college,20,0,1
U1411,7,6.3,2,11,435,27,0,0,iOS,male,NEET,19,1,1
U1412,7,6.25,5,7,386,25,0,0,Android,male,school,22,1,1
U1413,7,5.75,8,6,59,28,1,0,iOS,female,NEET,24,1,1
U1414,7,5.81,4,7,131,17,0,1,Android,male,college,12,0,1
U1415,13,5.94,3,6,85,20,1,0,Android,male,NEET,28,1,1
U1416,8,6.62,4,7,219,3,0,0,Android,female,school,25,1,1
U1417,2,5.88,3,7,293,29,0,0,iOS,male,school,30,1,1
U1418,9,4.48,7,7,488,16,2,0,iOS,female,NEET,23,1,1
U1419,7,5.53,5,8,293,15,0,0,iOS,male,JEE,13,1,1
U1420,10,10.82,6,11,318,11,0,0,Android,female,college,5,1,1
U1421,13,5.65,3,12,467,13,1,0,iOS,female,JEE,13,0,1
U1422,7,6.73,5,9,152,24,1,1,iOS,female,college,9,1,1
U1423,7,5.4,2,6,148,21,0,1,iOS,male,college,20,1,1
U1424,5,6.51,6,9,248,29,0,0,iOS,male,college,19,0,1
U1425,14,8.82,4,7,178,12,0,0,iOS,female,JEE,27,1,1
U1426,11,7.55,5,11,222,25,0,0,Android,male,NEET,15,0,1
U1427,7,3.2,2,8,246,13,0,0,Android,female,college,20,1,1
U1428,8,8.1,8,2,222,18,1,1,Android,female,JEE,25,1,1
U1429,13,6.03,2,7,290,20,1,0,iOS,male,school,7,1,1
U1430,10,3.97,4,6,217,15,0,1,Android,male,NEET,26,1,1
U1431,8,4.58,4,6,310,6,0,0,Android,male,JEE,16,0,1
U1432,11,5.47,8,11,107,16,0,0,iOS,female,JEE,18,0,1
U1433,11,8.45,3,7,156,20,0,1,iOS,female,school,11,1,1
U1434,9,3.21,7,6,152,19,0,1,Android,male,NEET,23,0,1
U1435,11,3.66,2,4,396,6,1,0,Android,female,NEET,5,0,1
U1436,11,6.29,5,9,239,12,0,1,iOS,female,college,24,1,1
U1437,17,3.7,7,10,205,8,1,0,iOS,female,NEET,28,1,1
U1438,9,7.07,4,3,419,2,4,0,Android,female,school,25,0,1
U1439,2,5.75,9,6,313,14,0,0,Android,male,JEE,21,1,1
U1440,4,10.44,3,3,167,20,1,1,Android,female,college,5,1,1
U1441,8,4.87,3,2,133,16,1,1,Android,male,school,14,1,1
U1442,14,5.34,4,8,205,23,1,0,Android,male,NEET,9,0,1
U1443,12,7.11,8,6,492,29,2,1,iOS,male,college,29,1,1
U1444,7,5.75,8,6,59,28,1,0,iOS,male,school,9,0,1
U1445,8,4.78,5,8,131,25,0,0,Android,male,college,23,1,1
U1446,10,2.8,5,10,171,12,0,1,Android,male,college,23,0,1
U1447,8,5.47,1,9,481,18,0,1,iOS,female,school,22,1,1
U1448,5,1.74,6,4,462,17,1,1,Android,male,school,8,1,1
U1449,11,4.57,6,5,393,12,0,0,iOS,female,school,19,1,1
U1450,12,7.18,3,1,166,21,0,1,Android,female,school,10,1,1
U1451,9,6.59,5,7,160,16,0,0,iOS,male,NEET,17,1,1
U1452,6,5.91,6,12,78,18,0,1,Android,male,NEET,15,1,1
U1453,8,7.18,4,7,94,17,1,0,Android,female,college,23,1,1
U1454,10,9.02,5,5,145,20,1,1,iOS,male,NEET,6,0,1
U1455,11,8.23,3,2,117,10,1,0,Android,female,college,25,1,1
U1456,7,3.68,7,6,394,21,0,1,Android,female,NEET,25,1,1
U1457,4,0.73,4,7,22,28,0,1,iOS,male,JEE,23,1,1
U1458,15,8.75,5,7,368,11,0,0,Android,female,school,25,1,1
U1459,10,9.04,4,10,265,14,0,0,Android,female,school,28,1,1
U1460,9,7,3,9,230,19,0,0,Android,male,NEET,22,1,1
U1461,8,8.45,5,9,315,29,0,0,iOS,female,JEE,29,1,1
U1462,12,6.43,1,5,119,21,0,1,Android,female,NEET,17,0,1
U1463,9,3.5,5,7,163,22,0,0,iOS,female,NEET,27,1,1
U1464,7,2.18,7,1,228,13,0,1,Android,male,NEET,25,1,1
U1465,15,7.86,4,7,433,8,0,0,iOS,male,JEE,25,1,1
U1466,8,4.1,5,8,225,9,0,0,Android,male,school,27,1,1
U1467,9,5.03,5,14,154,15,2,0,iOS,female,school,27,0,1
U1468,10,7.48,4,6,425,13,1,0,Android,male,JEE,25,0,1
U1469,10,1.52,1,12,395,1,0,0,iOS,male,school,18,1,1
U1470,8,6.38,3,8,339,14,0,0,iOS,male,college,22,1,1
U1471,13,2.24,3,4,497,10,0,0,iOS,female,JEE,14,1,1
U1472,9,6.45,2,9,15,25,0,0,iOS,female,NEET,16,1,1
U1473,8,7.25,5,8,145,27,1,0,Android,male,school,17,1,1
U1474,14,6.64,4,6,231,28,0,0,iOS,male,JEE,19,1,1
U1475,8,6.93,2,6,156,1,3,0,Android,female,college,12,1,1
U1476,14,5.99,5,6,463,3,0,1,iOS,female,school,16,0,1
U1477,21,7.75,4,8,271,27,0,1,iOS,female,college,15,0,1
U1478,8,6.38,3,8,339,14,0,0,iOS,female,NEET,15,1,1
U1479,12,6.5,4,8,348,29,1,0,iOS,female,JEE,26,0,1
U1480,9,7.64,5,9,113,29,0,0,Android,female,JEE,19,0,1
U1481,7,2.07,4,7,146,1,0,0,Android,male,college,23,1,1
U1482,13,6.21,9,6,498,12,1,0,Android,male,NEET,11,1,1
U1483,5,5.09,6,3,211,29,3,0,iOS,female,JEE,18,0,1
U1484,8,5.84,5,7,460,18,0,0,Android,male,JEE,19,0,1
U1485,8,9.41,7,10,86,12,0,1,Android,male,NEET,18,1,1
U1486,5,4.18,12,6,333,11,0,0,Android,male,NEET,23,1,1
U1487,6,6.68,6,5,234,16,0,0,Android,male,college,17,0,1
U1488,9,7.1,5,8,259,29,0,0,Android,male,NEET,10,1,1
U1489,5,6.96,2,6,74,15,0,0,Android,male,college,13,1,1
U1490,7,6.52,3,7,253,12,0,0,Android,female,college,9,0,1
U1491,9,8.4,2,14,386,15,0,1,iOS,male,JEE,23,1,1
U1492,13,5.34,5,8,32,14,0,1,Android,female,JEE,19,0,1
U1493,7,3.79,2,10,389,28,1,1,Android,male,school,21,0,1
U1494,15,8.25,5,9,195,5,1,1,iOS,male,NEET,9,1,1
U1495,11,6.53,5,12,278,15,0,0,iOS,female,NEET,7,1,1
U1496,9,7,3,3,309,4,0,0,iOS,female,college,17,1,1
U1497,10,9.04,4,10,265,14,0,0,Android,male,school,23,0,1
U1498,7,3.53,5,6,182,5,1,0,Android,female,school,10,1,1
U1499,9,8.02,4,10,340,15,0,1,iOS,female,school,17,1,1
U1500,9,3.43,9,9,68,12,0,0,Android,male,school,25,1,1
U1501,5,7.39,6,3,221,14,1,0,Android,female,school,16,1,1
U1502,15,3.1,5,9,416,13,1,1,Android,female,NEET,16,1,1
U1503,11,5.37,7,12,286,22,1,0,iOS,female,NEET,11,1,1
U1504,15,8.75,5,7,368,11,0,0,Android,male,school,17,1,1
U1505,10,5.19,7,9,364,20,0,0,Android,male,JEE,27,1,1
U1506,11,6.28,8,9,26,27,0,1,Android,male,college,25,1,1
U1507,12,7.51,5,5,385,19,1,1,Android,female,college,25,1,1
U1508,8,8.23,4,9,107,12,0,0,Android,female,NEET,25,1,1
U1509,12,4.7,5,5,130,23,0,1,iOS,male,school,25,1,1
U1510,8,7.25,5,8,145,27,1,0,Android,female,NEET,28,1,1
U1511,8,6.93,7,9,94,29,0,1,Android,female,NEET,19,1,1
U1512,13,3.24,4,12,143,14,1,1,iOS,male,college,30,1,1
U1513,11,5.36,4,3,116,14,2,0,iOS,male,school,30,0,1
U1514,10,6.77,3,7,274,19,2,0,iOS,female,college,23,0,1
U1515,8,4.47,3,5,19,24,0,0,Android,female,college,26,0,1
U1516,12,9.5,4,7,276,13,1,0,Android,male,school,17,1,1
U1517,8,6.63,7,11,35,23,0,0,Android,female,JEE,28,1,1
U1518,11,5.18,2,6,181,21,1,1,Android,male,JEE,18,1,1
U1519,13,6.46,6,6,29,27,1,1,iOS,female,JEE,15,1,1
U1520,14,8.56,7,8,336,28,0,1,Android,female,school,27,1,1
U1521,4,5.43,2,6,156,29,0,0,Android,female,school,11,1,1
U1522,14,7.52,6,6,232,28,0,0,iOS,female,school,9,1,1
U1523,17,4.2,5,12,312,4,0,0,Android,female,school,19,1,1
U1524,4,5.04,5,9,59,8,3,0,Android,male,JEE,15,1,1
U1525,7,4.56,6,11,462,0,1,1,Android,male,JEE,30,0,1
U1526,14,8.56,7,8,336,28,0,1,Android,female,JEE,11,1,1
U1527,15,7.86,4,7,433,8,0,0,iOS,male,JEE,13,1,1
U1528,17,2.87,3,4,167,0,1,0,iOS,female,JEE,30,1,1
U1529,13,0.5,5,9,287,16,1,0,iOS,female,school,17,1,1
U1530,17,6.72,3,8,396,5,1,0,Android,female,school,21,1,1
U1531,13,7.21,5,9,338,11,0,0,Android,male,college,15,1,1
U1532,9,5.61,3,7,98,3,0,0,iOS,female,JEE,20,0,1
U1533,7,5.55,5,8,367,15,1,0,Android,female,JEE,27,1,1
U1534,13,6.11,4,7,122,15,0,0,Android,female,school,15,1,1
U1535,7,5.81,4,7,131,17,0,1,Android,male,college,30,1,1
U1536,14,6.53,7,7,241,18,0,1,Android,male,NEET,21,1,1
U1537,11,3.7,3,9,473,28,0,1,Android,female,school,8,1,1
U1538,10,3.8,8,12,127,11,0,1,iOS,female,school,8,1,1
U1539,10,7.77,6,7,317,20,1,0,Android,male,JEE,23,0,1
U1540,12,3.89,4,8,481,24,2,0,Android,female,NEET,27,1,1
U1541,11,6.15,4,6,253,23,1,0,Android,female,college,16,1,1
U1542,10,7.09,6,9,211,13,1,0,iOS,male,school,17,1,1
U1543,13,1.51,0,5,266,12,0,1,Android,male,JEE,24,0,1
U1544,13,2.45,6,9,86,23,1,0,iOS,female,school,24,1,1
U1545,11,2.18,8,13,388,14,0,0,iOS,male,school,23,0,1
U1546,5,7.78,8,15,44,18,0,1,Android,male,JEE,26,1,1
U1547,5,1.74,6,4,462,17,1,1,Android,male,college,15,0,1
U1548,14,6.48,5,10,449,22,1,0,iOS,male,JEE,15,1,1
U1549,11,3.81,5,5,70,29,0,0,iOS,male,NEET,27,1,1
U1550,11,4.7,5,6,119,19,1,1,Android,male,school,28,0,1
U1551,9,7.7,1,6,164,22,1,1,iOS,female,JEE,28,0,1
U1552,18,10.05,5,10,225,0,0,0,Android,male,school,29,1,1
U1553,10,5.44,7,3,222,28,1,0,Android,male,school,11,1,1
U1554,5,7.39,6,3,221,14,1,0,Android,female,NEET,13,0,1
U1555,11,8.91,7,6,359,17,0,1,Android,female,college,28,0,1
U1556,11,6.33,4,9,178,15,0,0,iOS,male,school,29,1,1
U1557,4,6.92,3,4,251,23,0,1,Android,female,school,15,1,1
U1558,4,6.68,4,5,403,21,0,0,Android,female,NEET,23,1,1
U1559,11,2.79,2,6,463,29,0,0,iOS,male,JEE,23,1,1
U1560,6,9.51,8,1,102,7,0,1,iOS,female,NEET,16,1,1
U1561,11,8.44,6,11,174,22,0,0,iOS,female,college,15,1,1
U1562,9,3.48,5,8,345,26,2,0,Android,female,college,20,0,1
U1563,8,4.58,4,6,310,6,0,0,Android,female,college,19,1,1
U1564,1,7.79,5,5,114,14,0,0,iOS,female,school,16,0,1
U1565,7,5.4,2,6,148,21,0,1,iOS,female,school,30,0,1
U1566,10,1.76,4,5,288,11,1,0,iOS,male,school,27,1,1
U1567,14,4.66,6,7,346,1,0,1,Android,male,school,14,1,1
U1568,9,3.82,8,13,330,1,0,1,Android,male,NEET,10,1,1
U1569,5,8.39,6,6,93,19,0,1,Android,male,school,24,0,1
U1570,11,13.85,1,4,42,28,0,0,iOS,male,college,14,1,1
U1571,11,8.23,3,2,117,10,1,0,Android,male,school,17,1,1
U1572,12,5.07,5,9,405,12,0,0,iOS,female,NEET,7,1,1
U1573,14,5.1,7,13,299,22,0,0,iOS,female,NEET,9,0,1
U1574,18,7.12,6,6,10,13,0,0,Android,male,college,29,1,1
U1575,8,5.06,5,9,80,6,0,1,iOS,female,JEE,17,1,1
U1576,7,3.93,2,4,115,15,0,0,iOS,female,NEET,23,0,1
U1577,8,5.09,5,6,398,29,0,0,Android,male,NEET,10,1,1
U1578,6,5.26,7,5,478,24,1,1,iOS,female,school,23,1,1
U1579,10,4.43,6,5,180,22,0,0,Android,female,JEE,8,1,1
U1580,5,8.15,3,9,199,6,0,0,iOS,male,NEET,15,1,1
U1581,9,4.27,5,5,322,28,1,1,Android,male,JEE,27,1,1
U1582,10,6.4,4,6,291,12,1,0,Android,male,JEE,17,1,1
U1583,9,7.2,4,8,452,11,1,1,Android,female,JEE,17,0,1
U1584,11,6.67,5,4,419,23,0,1,Android,female,JEE,22,0,1
U1585,5,6.82,8,3,420,16,0,0,iOS,male,school,10,1,1
U1586,5,9.51,7,7,79,24,1,0,Android,male,college,26,1,1
U1587,16,5.58,6,10,133,19,0,0,iOS,male,NEET,14,1,1
U1588,10,9.23,7,6,96,11,0,1,Android,male,NEET,23,0,1
U1589,10,4.9,4,12,319,18,0,0,Android,male,college,27,1,1
U1590,13,6.21,9,6,498,12,1,0,Android,male,school,23,0,1
U1591,12,3.89,4,8,481,24,2,0,Android,male,college,18,1,1
U1592,17,4.94,6,4,100,28,1,0,Android,female,NEET,16,1,1
U1593,11,6.29,5,9,239,12,0,1,iOS,male,NEET,17,0,1
U1594,8,5.81,4,9,182,17,1,0,Android,female,NEET,18,0,1
U1595,8,6.93,1,5,207,19,1,1,iOS,female,college,29,1,1
U1596,15,8.1,2,7,191,25,1,0,Android,male,JEE,17,1,1
U1597,4,6.78,4,5,433,22,1,0,iOS,male,NEET,18,0,1
U1598,8,5.06,6,6,438,1,2,0,Android,male,college,19,1,1
U1599,2,5.88,3,7,293,29,0,0,iOS,female,JEE,23,1,1
U1600,12,3.24,3,10,372,23,0,0,iOS,male,NEET,23,1,1
U1601,9,4.14,3,5,294,9,3,0,Android,male,NEET,25,0,1
U1602,8,3.52,3,7,481,26,2,0,iOS,female,JEE,26,0,1
U1603,15,4.72,6,16,359,25,1,0,Android,male,JEE,25,0,1
U1604,18,8.46,3,6,308,9,0,0,iOS,female,JEE,17,1,1
U1605,10,4.43,6,5,180,22,0,0,Android,female,NEET,21,1,1
U1606,8,4.87,3,2,133,16,1,1,Android,male,NEET,16,1,1
U1607,11,8.91,7,6,359,17,0,1,Android,male,college,29,1,1
U1608,15,4.83,2,7,335,20,1,1,iOS,female,JEE,19,1,1
U1609,9,2.71,4,5,327,1,1,0,Android,female,NEET,20,1,1
U1610,6,6.98,6,2,42,3,0,0,Android,male,JEE,27,1,1
U1611,10,6.77,3,7,274,19,2,0,iOS,female,NEET,8,1,1
U1612,15,4.53,5,8,40,28,1,0,Android,female,JEE,17,1,1
U1613,10,7.36,5,6,406,18,0,0,Android,male,JEE,19,0,1
U1614,16,3.75,4,3,445,23,0,0,Android,male,JEE,15,1,1
U1615,11,6.53,5,12,278,15,0,0,iOS,female,NEET,27,1,1
U1616,11,7.36,3,4,135,15,0,0,iOS,male,college,23,1,1
U1617,17,5.92,4,5,186,0,3,0,Android,male,NEET,22,0,1
U1618,9,6.31,6,12,97,14,0,0,Android,female,NEET,14,0,1
U1619,13,5.33,5,2,92,13,0,1,Android,male,college,21,1,1
U1620,10,7.24,5,6,328,13,0,0,Android,male,NEET,17,1,1
U1621,12,5.27,7,4,66,17,1,1,Android,male,NEET,18,1,1
U1622,9,4.48,7,7,488,16,2,0,iOS,female,college,22,0,1
U1623,5,6.56,4,10,434,16,0,1,iOS,female,JEE,25,1,1
U1624,10,4,5,5,288,6,0,1,Android,female,JEE,24,1,1
U1625,11,5.37,7,12,286,22,1,0,iOS,female,school,10,0,1
U1626,10,9.23,7,6,96,11,0,1,Android,female,NEET,29,0,1
U1627,15,4.53,5,8,40,28,1,0,Android,male,college,17,1,1
U1628,9,5.25,5,5,174,16,0,0,iOS,female,NEET,23,1,1
U1629,7,4.36,4,2,413,16,1,0,iOS,female,JEE,7,1,1
U1630,11,9.37,9,7,338,25,0,0,iOS,male,JEE,22,1,1
U1631,11,2.59,5,8,128,21,1,0,iOS,female,NEET,21,1,1
U1632,11,7.78,7,7,390,13,0,0,iOS,male,school,27,0,1
U1633,10,4,5,5,288,6,0,1,Android,female,NEET,6,1,1
U1634,8,9.81,4,4,159,24,0,1,Android,female,JEE,11,1,1
U1635,7,6.3,2,11,435,27,0,0,iOS,male,NEET,27,1,1
U1636,11,0.79,3,10,337,10,0,0,iOS,male,NEET,26,1,1
U1637,8,6.97,2,8,375,18,0,0,iOS,female,school,29,1,1
U1638,10,6.37,6,7,229,16,0,1,iOS,male,NEET,22,0,1
U1639,5,7.37,7,5,48,13,0,0,iOS,female,NEET,23,1,1
U1640,12,7.41,3,12,321,6,0,0,Android,male,college,17,1,1
U1641,7,4.56,6,11,462,0,1,1,Android,female,JEE,20,1,1
U1642,12,6.5,4,8,348,29,1,0,iOS,male,NEET,18,1,1
U1643,9,5.5,7,11,11,15,0,1,Android,female,NEET,27,1,1
U1644,13,6.92,2,7,242,17,3,0,iOS,male,college,10,1,1
U1645,9,8.07,8,5,30,14,0,0,Android,female,college,10,0,1
U1646,12,3.6,3,3,292,9,0,1,iOS,female,NEET,27,0,1
U1647,11,8.04,4,9,122,17,1,0,Android,female,college,6,1,1
U1648,13,9.49,3,9,360,16,1,0,iOS,female,NEET,21,1,1
U1649,7,2.07,4,7,146,1,0,0,Android,male,school,8,1,1
U1650,11,6.39,5,5,447,19,0,1,iOS,male,college,17,1,1
U1651,10,9.1,3,7,85,27,1,0,iOS,female,NEET,28,1,1
U1652,7,5.1,7,6,95,14,0,0,iOS,female,NEET,16,1,1
U1653,9,6.09,8,7,440,20,0,1,iOS,male,college,15,1,1
U1654,11,2.79,2,6,463,29,0,0,iOS,female,NEET,29,1,1
U1655,7,7.62,7,4,183,18,0,1,iOS,female,NEET,9,1,1
U1656,12,5.65,4,6,60,17,2,0,Android,male,NEET,29,1,1
U1657,12,6.01,6,7,416,15,0,1,iOS,male,college,25,1,1
U1658,13,2.74,6,3,26,8,1,0,iOS,male,JEE,13,0,1
U1659,9,7.7,1,6,164,22,1,1,iOS,female,JEE,25,1,1
U1660,11,2.96,7,9,216,7,0,1,Android,male,college,18,1,1
U1661,14,5.99,5,6,463,3,0,1,iOS,female,school,22,0,1
U1662,12,6.5,4,8,348,29,1,0,iOS,male,NEET,21,1,1
U1663,9,3.29,4,5,404,29,1,0,Android,male,college,23,1,1
U1664,10,5.59,3,9,384,26,0,0,iOS,male,college,25,1,1
U1665,12,3.78,3,3,129,23,0,0,Android,female,JEE,15,1,1
U1666,8,7.34,6,9,264,22,0,0,iOS,female,school,27,1,1
U1667,12,4.18,6,4,187,16,0,0,iOS,male,college,28,1,1
U1668,12,5.38,4,5,104,22,2,1,Android,female,JEE,18,1,1
U1669,8,5.62,5,4,44,18,1,0,iOS,male,NEET,28,1,1
U1670,11,6.48,5,7,484,6,0,1,iOS,male,school,7,1,1
U1671,6,3.78,6,4,417,24,1,0,Android,female,school,28,1,1
U1672,8,4.87,3,2,133,16,1,1,Android,female,school,21,1,1
U1673,8,9.15,5,7,460,6,0,0,iOS,female,college,18,1,1
U1674,8,4.1,5,8,225,9,0,0,Android,female,school,5,1,1
U1675,18,4.74,4,9,265,8,1,0,Android,female,school,7,1,1
U1676,11,3.74,6,12,49,22,1,0,Android,male,JEE,17,0,1
U1677,9,4.14,3,5,294,9,3,0,Android,female,JEE,27,0,1
U1678,7,5.44,3,7,422,20,0,1,Android,female,school,21,1,1
U1679,5,6.92,3,6,228,5,1,0,iOS,female,JEE,10,1,1
U1680,5,6,6,5,266,19,1,0,Android,male,JEE,29,1,1
U1681,6,7.65,9,7,355,9,1,0,Android,male,NEET,18,0,1
U1682,8,5.56,4,4,88,29,0,0,iOS,female,JEE,25,1,1
U1683,10,7.48,4,6,425,13,1,0,Android,male,college,24,1,1
U1684,10,7.36,5,6,406,18,0,0,Android,female,JEE,25,0,1
U1685,9,7.39,2,4,481,16,1,0,iOS,male,college,11,1,1
U1686,15,5.23,4,10,478,21,0,0,Android,female,JEE,16,0,1
U1687,6,7.46,9,8,218,22,0,0,iOS,female,JEE,24,1,1
U1688,9,6.34,7,5,447,27,0,0,Android,female,college,5,1,1
U1689,12,5.03,2,6,354,4,0,0,iOS,male,college,16,1,1
U1690,7,6.3,2,11,435,27,0,0,iOS,male,NEET,10,1,1
U1691,11,7.33,5,12,240,24,0,1,iOS,female,NEET,27,1,1
U1692,7,6.94,2,5,424,26,0,1,iOS,female,NEET,29,0,1
U1693,7,7,4,8,462,27,1,0,Android,female,school,21,1,1
U1694,13,2.74,6,3,26,8,1,0,iOS,female,NEET,23,0,1
U1695,11,8.44,6,11,174,22,0,0,iOS,male,college,17,1,1
U1696,15,3.1,5,9,416,13,1,1,Android,female,NEET,7,1,1
U1697,5,5.09,6,3,211,29,3,0,iOS,male,JEE,13,1,1
U1698,8,6.38,3,8,339,14,0,0,iOS,female,NEET,9,1,1
U1699,11,8.27,6,6,435,27,1,0,Android,female,JEE,22,0,1
U1700,10,4.82,5,7,305,0,1,0,iOS,male,NEET,14,0,1
U1701,7,5.73,4,8,204,22,0,0,iOS,male,JEE,25,1,1
U1702,7,6.08,5,6,377,15,0,1,Android,female,college,21,0,1
U1703,12,7.43,2,7,189,18,0,0,Android,male,NEET,23,1,1
U1704,14,4.75,6,8,455,7,0,0,iOS,male,NEET,15,1,1
U1705,12,4.26,5,4,125,4,1,0,iOS,male,NEET,19,0,1
U1706,11,6.29,5,9,239,12,0,1,iOS,female,college,10,0,1
U1707,9,6.39,3,7,430,1,1,0,iOS,male,college,28,0,1
U1708,13,2.45,1,3,162,20,1,0,Android,male,college,15,1,1
U1709,9,7.26,5,2,195,8,0,1,iOS,male,NEET,26,0,1
U1710,4,6.78,4,5,433,22,1,0,iOS,male,college,7,0,1
U1711,9,9.4,4,5,262,12,0,0,iOS,male,NEET,21,1,1
U1712,14,6.64,4,6,231,28,0,0,iOS,female,college,16,1,1
U1713,9,9.48,7,6,374,6,0,1,Android,male,NEET,24,1,1
U1714,8,6.38,3,8,339,14,0,0,iOS,male,school,21,0,1
U1715,10,5.44,7,3,222,28,1,0,Android,male,JEE,21,1,1
U1716,10,10.82,6,11,318,11,0,0,Android,female,school,20,0,1
U1717,5,3.26,7,7,467,6,1,0,iOS,male,JEE,19,1,1
U1718,7,7,4,8,462,27,1,0,Android,female,school,23,0,1
U1719,3,5.63,5,9,96,27,1,1,Android,female,NEET,20,0,1
U1720,16,5.28,4,10,157,17,2,1,Android,male,college,24,1,1
U1721,7,4.15,4,11,481,10,0,0,iOS,male,JEE,13,1,1
U1722,13,7,3,11,211,27,1,0,Android,male,school,28,1,1
U1723,10,5.74,5,6,109,25,1,0,Android,male,college,28,1,1
U1724,7,7.66,2,13,84,11,1,1,Android,male,school,20,1,1
U1725,10,6.4,4,6,291,12,1,0,Android,male,NEET,20,1,1
U1726,12,8.68,3,11,225,22,1,1,iOS,male,JEE,15,1,1
U1727,15,7.86,4,7,433,8,0,0,iOS,male,college,17,0,1
